model_key,layer,head,k,iou_score,program_idxs_used
llama3b,24,0,5,0.91671,55|23|30|27|64
llama3b,24,0,6,0.91671,55|23|30|27|64|24
llama3b,24,0,7,0.91671,55|23|30|27|64|24|28
llama3b,24,0,8,0.91671,55|23|30|27|64|24|28|58
llama3b,24,0,9,0.91671,55|23|30|27|64|24|28|58|32
llama3b,24,0,10,0.91671,55|23|30|27|64|24|28|58|32|36
llama3b,24,1,1,0.813206,55
llama3b,24,1,2,0.817652,55|23
llama3b,24,1,3,0.82245,55|23|30
llama3b,24,1,4,0.82245,55|23|30|27
llama3b,24,1,5,0.82245,55|23|30|27|64
llama3b,24,1,6,0.82245,55|23|30|27|64|24
llama3b,24,1,7,0.82245,55|23|30|27|64|24|28
llama3b,24,1,8,0.82245,55|23|30|27|64|24|28|58
llama3b,24,1,9,0.82245,55|23|30|27|64|24|28|58|32
llama3b,24,1,10,0.82245,55|23|30|27|64|24|28|58|32|36
llama3b,24,2,1,0.754075,55
llama3b,24,2,2,0.757551,55|23
llama3b,24,2,3,0.7646,55|23|30
llama3b,24,2,4,0.7646,55|23|30|27
llama3b,24,2,5,0.7646,55|23|30|27|64
llama3b,24,2,6,0.7646,55|23|30|27|64|24
llama3b,24,2,7,0.7646,55|23|30|27|64|24|28
llama3b,24,2,8,0.7646,55|23|30|27|64|24|28|58
llama3b,24,2,9,0.7646,55|23|30|27|64|24|28|58|32
llama3b,24,2,10,0.7646,55|23|30|27|64|24|28|58|32|36
llama3b,24,3,1,0.955955,55
llama3b,24,3,2,0.956329,55|23
llama3b,24,3,3,0.957333,55|23|30
llama3b,24,3,4,0.957333,55|23|30|27
llama3b,24,3,5,0.957333,55|23|30|27|64
llama3b,24,3,6,0.957333,55|23|30|27|64|24
llama3b,24,3,7,0.957333,55|23|30|27|64|24|28
llama3b,24,3,8,0.957333,55|23|30|27|64|24|28|58
llama3b,24,3,9,0.957333,55|23|30|27|64|24|28|58|32
llama3b,24,3,10,0.957333,55|23|30|27|64|24|28|58|32|36
llama3b,24,4,1,0.965735,55
llama3b,24,4,2,0.965709,55|23
llama3b,24,4,3,0.966283,55|23|30
llama3b,24,4,4,0.966283,55|23|30|27
llama3b,24,4,5,0.966283,55|23|30|27|64
llama3b,24,4,6,0.966283,55|23|30|27|64|24
llama3b,24,4,7,0.966283,55|23|30|27|64|24|28
llama3b,24,4,8,0.966283,55|23|30|27|64|24|28|58
llama3b,24,4,9,0.966283,55|23|30|27|64|24|28|58|32
llama3b,24,4,10,0.966283,55|23|30|27|64|24|28|58|32|36
llama3b,24,5,1,0.941841,55
llama3b,24,5,2,0.942002,55|23
llama3b,24,5,3,0.943044,55|23|30
llama3b,24,5,4,0.943044,55|23|30|27
llama3b,24,5,5,0.943044,55|23|30|27|64
llama3b,24,5,6,0.943044,55|23|30|27|64|24
llama3b,24,5,7,0.943044,55|23|30|27|64|24|28
llama3b,24,5,8,0.943044,55|23|30|27|64|24|28|58
llama3b,24,5,9,0.943044,55|23|30|27|64|24|28|58|32
llama3b,24,5,10,0.943044,55|23|30|27|64|24|28|58|32|36
llama3b,24,6,1,0.585883,33
llama3b,24,6,2,0.591692,33|68
llama3b,24,6,3,0.60323,33|68|55
llama3b,24,6,4,0.604336,33|68|55|59
llama3b,24,6,5,0.616744,33|68|55|59|23
llama3b,24,6,6,0.623522,33|68|55|59|23|27
llama3b,24,6,7,0.623522,33|68|55|59|23|27|30
llama3b,24,6,8,0.623522,33|68|55|59|23|27|30|64
llama3b,24,6,9,0.623522,33|68|55|59|23|27|30|64|28
llama3b,24,6,10,0.623522,33|68|55|59|23|27|30|64|28|24
llama3b,24,7,1,0.675242,68
llama3b,24,7,2,0.680506,68|33
llama3b,24,7,3,0.686801,68|33|55
llama3b,24,7,4,0.686697,68|33|55|23
llama3b,24,7,5,0.689354,68|33|55|23|64
llama3b,24,7,6,0.689354,68|33|55|23|64|27
llama3b,24,7,7,0.689354,68|33|55|23|64|27|30
llama3b,24,7,8,0.689354,68|33|55|23|64|27|30|36
llama3b,24,7,9,0.689354,68|33|55|23|64|27|30|36|28
llama3b,24,7,10,0.689354,68|33|55|23|64|27|30|36|28|24
llama3b,24,8,1,0.543792,33
llama3b,24,8,2,0.594502,33|68
llama3b,24,8,3,0.602761,33|68|52
llama3b,24,8,4,0.612534,33|68|52|55
llama3b,24,8,5,0.613662,33|68|52|55|59
llama3b,24,8,6,0.619081,33|68|52|55|59|23
llama3b,24,8,7,0.625947,33|68|52|55|59|23|64
llama3b,24,8,8,0.625947,33|68|52|55|59|23|64|27
llama3b,24,8,9,0.625947,33|68|52|55|59|23|64|27|30
llama3b,24,8,10,0.625947,33|68|52|55|59|23|64|27|30|24
llama3b,24,9,1,0.623346,55
llama3b,24,9,2,0.642864,55|23
llama3b,24,9,3,0.647523,55|23|30
llama3b,24,9,4,0.647523,55|23|30|27
llama3b,24,9,5,0.647523,55|23|30|27|64
llama3b,24,9,6,0.647523,55|23|30|27|64|24
llama3b,24,9,7,0.647523,55|23|30|27|64|24|28
llama3b,24,9,8,0.647523,55|23|30|27|64|24|28|58
llama3b,24,9,9,0.647523,55|23|30|27|64|24|28|58|32
llama3b,24,9,10,0.647523,55|23|30|27|64|24|28|58|32|36
llama3b,24,10,1,0.524298,33
llama3b,24,10,2,0.533244,33|68
llama3b,24,10,3,0.535841,33|68|55
llama3b,24,10,4,0.541212,33|68|55|23
llama3b,24,10,5,0.557391,33|68|55|23|64
llama3b,24,10,6,0.557391,33|68|55|23|64|27
llama3b,24,10,7,0.557391,33|68|55|23|64|27|30
llama3b,24,10,8,0.557391,33|68|55|23|64|27|30|36
llama3b,24,10,9,0.557391,33|68|55|23|64|27|30|36|28
llama3b,24,10,10,0.557391,33|68|55|23|64|27|30|36|28|24
llama3b,24,11,1,0.622294,68
llama3b,24,11,2,0.6607,68|33
llama3b,24,11,3,0.684065,68|33|55
llama3b,24,11,4,0.683894,68|33|55|23
llama3b,24,11,5,0.686966,68|33|55|23|64
llama3b,24,11,6,0.686966,68|33|55|23|64|27
llama3b,24,11,7,0.686966,68|33|55|23|64|27|30
llama3b,24,11,8,0.686966,68|33|55|23|64|27|30|36
llama3b,24,11,9,0.686966,68|33|55|23|64|27|30|36|28
llama3b,24,11,10,0.686966,68|33|55|23|64|27|30|36|28|24
llama3b,24,12,1,0.645462,33
llama3b,24,12,2,0.649977,33|68
llama3b,24,12,3,0.659675,33|68|55
llama3b,24,12,4,0.669372,33|68|55|23
llama3b,24,12,5,0.675118,33|68|55|23|64
llama3b,24,12,6,0.675118,33|68|55|23|64|27
llama3b,24,12,7,0.675118,33|68|55|23|64|27|30
llama3b,24,12,8,0.675118,33|68|55|23|64|27|30|36
llama3b,24,12,9,0.675118,33|68|55|23|64|27|30|36|28
llama3b,24,12,10,0.675118,33|68|55|23|64|27|30|36|28|24
llama3b,24,13,1,0.923095,55
llama3b,24,13,2,0.92403,55|23
llama3b,24,13,3,0.926088,55|23|30
llama3b,24,13,4,0.926088,55|23|30|27
llama3b,24,13,5,0.926088,55|23|30|27|64
llama3b,24,13,6,0.926088,55|23|30|27|64|24
llama3b,24,13,7,0.926088,55|23|30|27|64|24|28
llama3b,24,13,8,0.926088,55|23|30|27|64|24|28|58
llama3b,24,13,9,0.926088,55|23|30|27|64|24|28|58|32
llama3b,24,13,10,0.926088,55|23|30|27|64|24|28|58|32|36
llama3b,24,14,1,0.947663,55
llama3b,24,14,2,0.948787,55|23
llama3b,24,14,3,0.950255,55|23|30
llama3b,24,14,4,0.950255,55|23|30|27
llama3b,24,14,5,0.950255,55|23|30|27|64
llama3b,24,14,6,0.950255,55|23|30|27|64|24
llama3b,24,14,7,0.950255,55|23|30|27|64|24|28
llama3b,24,14,8,0.950255,55|23|30|27|64|24|28|58
llama3b,24,14,9,0.950255,55|23|30|27|64|24|28|58|32
llama3b,24,14,10,0.950255,55|23|30|27|64|24|28|58|32|36
llama3b,24,15,1,0.947842,55
llama3b,24,15,2,0.94847,55|23
llama3b,24,15,3,0.94964,55|23|30
llama3b,24,15,4,0.94964,55|23|30|27
llama3b,24,15,5,0.94964,55|23|30|27|64
llama3b,24,15,6,0.94964,55|23|30|27|64|24
llama3b,24,15,7,0.94964,55|23|30|27|64|24|28
llama3b,24,15,8,0.94964,55|23|30|27|64|24|28|58
llama3b,24,15,9,0.94964,55|23|30|27|64|24|28|58|32
llama3b,24,15,10,0.94964,55|23|30|27|64|24|28|58|32|36
llama3b,24,16,1,0.701557,55
llama3b,24,16,2,0.707372,55|23
llama3b,24,16,3,0.713186,55|23|30
llama3b,24,16,4,0.713186,55|23|30|27
llama3b,24,16,5,0.713186,55|23|30|27|64
llama3b,24,16,6,0.713186,55|23|30|27|64|24
llama3b,24,16,7,0.713186,55|23|30|27|64|24|28
llama3b,24,16,8,0.713186,55|23|30|27|64|24|28|58
llama3b,24,16,9,0.713186,55|23|30|27|64|24|28|58|32
llama3b,24,16,10,0.713186,55|23|30|27|64|24|28|58|32|36
llama3b,24,17,1,0.962596,55
llama3b,24,17,2,0.962594,55|23
llama3b,24,17,3,0.963318,55|23|30
llama3b,24,17,4,0.963318,55|23|30|27
llama3b,24,17,5,0.963318,55|23|30|27|64
llama3b,24,17,6,0.963318,55|23|30|27|64|24
llama3b,24,17,7,0.963318,55|23|30|27|64|24|28
llama3b,24,17,8,0.963318,55|23|30|27|64|24|28|58
llama3b,24,17,9,0.963318,55|23|30|27|64|24|28|58|32
llama3b,24,17,10,0.963318,55|23|30|27|64|24|28|58|32|36
llama3b,24,18,1,0.90242,55
llama3b,24,18,2,0.903449,55|23
llama3b,24,18,3,0.905286,55|23|30
llama3b,24,18,4,0.905286,55|23|30|27
llama3b,24,18,5,0.905286,55|23|30|27|64
llama3b,24,18,6,0.905286,55|23|30|27|64|24
llama3b,24,18,7,0.905286,55|23|30|27|64|24|28
llama3b,24,18,8,0.905286,55|23|30|27|64|24|28|58
llama3b,24,18,9,0.905286,55|23|30|27|64|24|28|58|32
llama3b,24,18,10,0.905286,55|23|30|27|64|24|28|58|32|36
llama3b,24,19,1,0.948985,55
llama3b,24,19,2,0.951996,55|23
llama3b,24,19,3,0.95313,55|23|30
llama3b,24,19,4,0.95313,55|23|30|27
llama3b,24,19,5,0.95313,55|23|30|27|64
llama3b,24,19,6,0.95313,55|23|30|27|64|24
llama3b,24,19,7,0.95313,55|23|30|27|64|24|28
llama3b,24,19,8,0.95313,55|23|30|27|64|24|28|58
llama3b,24,19,9,0.95313,55|23|30|27|64|24|28|58|32
llama3b,24,19,10,0.95313,55|23|30|27|64|24|28|58|32|36
llama3b,24,20,1,0.956524,55
llama3b,24,20,2,0.958216,55|23
llama3b,24,20,3,0.95916,55|23|30
llama3b,24,20,4,0.95916,55|23|30|27
llama3b,24,20,5,0.95916,55|23|30|27|64
llama3b,24,20,6,0.95916,55|23|30|27|64|24
llama3b,24,20,7,0.95916,55|23|30|27|64|24|28
llama3b,24,20,8,0.95916,55|23|30|27|64|24|28|58
llama3b,24,20,9,0.95916,55|23|30|27|64|24|28|58|32
llama3b,24,20,10,0.95916,55|23|30|27|64|24|28|58|32|36
llama3b,24,21,1,0.780233,68
llama3b,24,21,2,0.799256,68|55
llama3b,24,21,3,0.802983,68|55|23
llama3b,24,21,4,0.805881,68|55|23|27
llama3b,24,21,5,0.805881,68|55|23|27|30
llama3b,24,21,6,0.805881,68|55|23|27|30|64
llama3b,24,21,7,0.805881,68|55|23|27|30|64|28
llama3b,24,21,8,0.805881,68|55|23|27|30|64|28|36
llama3b,24,21,9,0.805881,68|55|23|27|30|64|28|36|32
llama3b,24,21,10,0.805881,68|55|23|27|30|64|28|36|32|24
llama3b,24,22,1,0.828358,55
llama3b,24,22,2,0.830108,55|23
llama3b,24,22,3,0.834237,55|23|30
llama3b,24,22,4,0.834237,55|23|30|27
llama3b,24,22,5,0.834237,55|23|30|27|64
llama3b,24,22,6,0.834237,55|23|30|27|64|24
llama3b,24,22,7,0.834237,55|23|30|27|64|24|28
llama3b,24,22,8,0.834237,55|23|30|27|64|24|28|58
llama3b,24,22,9,0.834237,55|23|30|27|64|24|28|58|32
llama3b,24,22,10,0.834237,55|23|30|27|64|24|28|58|32|36
llama3b,24,23,1,0.78553,55
llama3b,24,23,2,0.814516,55|68
llama3b,24,23,3,0.814891,55|68|23
llama3b,24,23,4,0.8167,55|68|23|27
llama3b,24,23,5,0.8167,55|68|23|27|30
llama3b,24,23,6,0.8167,55|68|23|27|30|64
llama3b,24,23,7,0.8167,55|68|23|27|30|64|28
llama3b,24,23,8,0.8167,55|68|23|27|30|64|28|36
llama3b,24,23,9,0.8167,55|68|23|27|30|64|28|36|32
llama3b,24,23,10,0.8167,55|68|23|27|30|64|28|36|32|24
llama3b,25,0,1,0.867514,55
llama3b,25,0,2,0.872566,55|23
llama3b,25,0,3,0.874859,55|23|30
llama3b,25,0,4,0.874859,55|23|30|27
llama3b,25,0,5,0.874859,55|23|30|27|64
llama3b,25,0,6,0.874859,55|23|30|27|64|24
llama3b,25,0,7,0.874859,55|23|30|27|64|24|28
llama3b,25,0,8,0.874859,55|23|30|27|64|24|28|58
llama3b,25,0,9,0.874859,55|23|30|27|64|24|28|58|32
llama3b,25,0,10,0.874859,55|23|30|27|64|24|28|58|32|36
llama3b,25,1,1,0.918641,55
llama3b,25,1,2,0.928468,55|23
llama3b,25,1,3,0.929609,55|23|30
llama3b,25,1,4,0.929609,55|23|30|27
llama3b,25,1,5,0.929609,55|23|30|27|64
llama3b,25,1,6,0.929609,55|23|30|27|64|24
llama3b,25,1,7,0.929609,55|23|30|27|64|24|28
llama3b,25,1,8,0.929609,55|23|30|27|64|24|28|58
llama3b,25,1,9,0.929609,55|23|30|27|64|24|28|58|32
llama3b,25,1,10,0.929609,55|23|30|27|64|24|28|58|32|36
llama3b,25,2,1,0.900696,55
llama3b,25,2,2,0.910681,55|23
llama3b,25,2,3,0.911892,55|23|30
llama3b,25,2,4,0.911892,55|23|30|27
llama3b,25,2,5,0.911892,55|23|30|27|64
llama3b,25,2,6,0.911892,55|23|30|27|64|24
llama3b,25,2,7,0.911892,55|23|30|27|64|24|28
llama3b,25,2,8,0.911892,55|23|30|27|64|24|28|58
llama3b,25,2,9,0.911892,55|23|30|27|64|24|28|58|32
llama3b,25,2,10,0.911892,55|23|30|27|64|24|28|58|32|36
llama3b,25,3,1,0.932625,55
llama3b,25,3,2,0.937245,55|23
llama3b,25,3,3,0.938472,55|23|30
llama3b,25,3,4,0.938472,55|23|30|27
llama3b,25,3,5,0.938472,55|23|30|27|64
llama3b,25,3,6,0.938472,55|23|30|27|64|24
llama3b,25,3,7,0.938472,55|23|30|27|64|24|28
llama3b,25,3,8,0.938472,55|23|30|27|64|24|28|58
llama3b,25,3,9,0.938472,55|23|30|27|64|24|28|58|32
llama3b,25,3,10,0.938472,55|23|30|27|64|24|28|58|32|36
llama3b,25,4,1,0.918605,55
llama3b,25,4,2,0.931084,55|23
llama3b,25,4,3,0.932446,55|23|30
llama3b,25,4,4,0.932446,55|23|30|27
llama3b,25,4,5,0.932446,55|23|30|27|64
llama3b,25,4,6,0.932446,55|23|30|27|64|24
llama3b,25,4,7,0.932446,55|23|30|27|64|24|28
llama3b,25,4,8,0.932446,55|23|30|27|64|24|28|58
llama3b,25,4,9,0.932446,55|23|30|27|64|24|28|58|32
llama3b,25,4,10,0.932446,55|23|30|27|64|24|28|58|32|36
llama3b,25,5,1,0.900661,55
llama3b,25,5,2,0.904318,55|23
llama3b,25,5,3,0.905471,55|23|30
llama3b,25,5,4,0.905471,55|23|30|27
llama3b,25,5,5,0.905471,55|23|30|27|64
llama3b,25,5,6,0.905471,55|23|30|27|64|24
llama3b,25,5,7,0.905471,55|23|30|27|64|24|28
llama3b,25,5,8,0.905471,55|23|30|27|64|24|28|58
llama3b,25,5,9,0.905471,55|23|30|27|64|24|28|58|32
llama3b,25,5,10,0.905471,55|23|30|27|64|24|28|58|32|36
llama3b,25,6,1,0.695843,33
llama3b,25,6,2,0.697245,33|68
llama3b,25,6,3,0.700054,33|68|55
llama3b,25,6,4,0.709593,33|68|55|23
llama3b,25,6,5,0.71443,33|68|55|23|64
llama3b,25,6,6,0.71443,33|68|55|23|64|27
llama3b,25,6,7,0.71443,33|68|55|23|64|27|30
llama3b,25,6,8,0.71443,33|68|55|23|64|27|30|36
llama3b,25,6,9,0.71443,33|68|55|23|64|27|30|36|28
llama3b,25,6,10,0.71443,33|68|55|23|64|27|30|36|28|24
llama3b,25,7,1,0.523195,33
llama3b,25,7,2,0.708874,33|68
llama3b,25,7,3,0.710436,33|68|59
llama3b,25,7,4,0.710685,33|68|59|55
llama3b,25,7,5,0.714624,33|68|59|55|23
llama3b,25,7,6,0.719092,33|68|59|55|23|27
llama3b,25,7,7,0.719092,33|68|59|55|23|27|30
llama3b,25,7,8,0.719092,33|68|59|55|23|27|30|64
llama3b,25,7,9,0.719092,33|68|59|55|23|27|30|64|28
llama3b,25,7,10,0.719092,33|68|59|55|23|27|30|64|28|24
llama3b,25,8,1,0.714102,68
llama3b,25,8,2,0.720301,68|33
llama3b,25,8,3,0.731848,68|33|55
llama3b,25,8,4,0.737901,68|33|55|23
llama3b,25,8,5,0.742695,68|33|55|23|64
llama3b,25,8,6,0.742695,68|33|55|23|64|27
llama3b,25,8,7,0.742695,68|33|55|23|64|27|30
llama3b,25,8,8,0.742695,68|33|55|23|64|27|30|36
llama3b,25,8,9,0.742695,68|33|55|23|64|27|30|36|28
llama3b,25,8,10,0.742695,68|33|55|23|64|27|30|36|28|24
llama3b,25,9,1,0.915672,55
llama3b,25,9,2,0.919228,55|23
llama3b,25,9,3,0.920404,55|23|30
llama3b,25,9,4,0.920404,55|23|30|27
llama3b,25,9,5,0.920404,55|23|30|27|64
llama3b,25,9,6,0.920404,55|23|30|27|64|24
llama3b,25,9,7,0.920404,55|23|30|27|64|24|28
llama3b,25,9,8,0.920404,55|23|30|27|64|24|28|58
llama3b,25,9,9,0.920404,55|23|30|27|64|24|28|58|32
llama3b,25,9,10,0.920404,55|23|30|27|64|24|28|58|32|36
llama3b,25,10,1,0.912264,55
llama3b,25,10,2,0.913165,55|23
llama3b,25,10,3,0.915205,55|23|30
llama3b,25,10,4,0.915205,55|23|30|27
llama3b,25,10,5,0.915205,55|23|30|27|64
llama3b,25,10,6,0.915205,55|23|30|27|64|24
llama3b,25,10,7,0.915205,55|23|30|27|64|24|28
llama3b,25,10,8,0.915205,55|23|30|27|64|24|28|58
llama3b,25,10,9,0.915205,55|23|30|27|64|24|28|58|32
llama3b,25,10,10,0.915205,55|23|30|27|64|24|28|58|32|36
llama3b,25,11,1,0.920317,55
llama3b,25,11,2,0.923564,55|23
llama3b,25,11,3,0.92441,55|23|30
llama3b,25,11,4,0.92441,55|23|30|27
llama3b,25,11,5,0.92441,55|23|30|27|64
llama3b,25,11,6,0.92441,55|23|30|27|64|24
llama3b,25,11,7,0.92441,55|23|30|27|64|24|28
llama3b,25,11,8,0.92441,55|23|30|27|64|24|28|58
llama3b,25,11,9,0.92441,55|23|30|27|64|24|28|58|32
llama3b,25,11,10,0.92441,55|23|30|27|64|24|28|58|32|36
llama3b,25,12,1,0.924619,55
llama3b,25,12,2,0.925322,55|23
llama3b,25,12,3,0.92798,55|23|30
llama3b,25,12,4,0.92798,55|23|30|27
llama3b,25,12,5,0.92798,55|23|30|27|64
llama3b,25,12,6,0.92798,55|23|30|27|64|24
llama3b,25,12,7,0.92798,55|23|30|27|64|24|28
llama3b,25,12,8,0.92798,55|23|30|27|64|24|28|58
llama3b,25,12,9,0.92798,55|23|30|27|64|24|28|58|32
llama3b,25,12,10,0.92798,55|23|30|27|64|24|28|58|32|36
llama3b,25,13,1,0.910872,55
llama3b,25,13,2,0.910803,55|23
llama3b,25,13,3,0.912645,55|23|30
llama3b,25,13,4,0.912645,55|23|30|27
llama3b,25,13,5,0.912645,55|23|30|27|64
llama3b,25,13,6,0.912645,55|23|30|27|64|24
llama3b,25,13,7,0.912645,55|23|30|27|64|24|28
llama3b,25,13,8,0.912645,55|23|30|27|64|24|28|58
llama3b,25,13,9,0.912645,55|23|30|27|64|24|28|58|32
llama3b,25,13,10,0.912645,55|23|30|27|64|24|28|58|32|36
llama3b,25,14,1,0.938323,55
llama3b,25,14,2,0.938718,55|23
llama3b,25,14,3,0.940343,55|23|30
llama3b,25,14,4,0.940343,55|23|30|27
llama3b,25,14,5,0.940343,55|23|30|27|64
llama3b,25,14,6,0.940343,55|23|30|27|64|24
llama3b,25,14,7,0.940343,55|23|30|27|64|24|28
llama3b,25,14,8,0.940343,55|23|30|27|64|24|28|58
llama3b,25,14,9,0.940343,55|23|30|27|64|24|28|58|32
llama3b,25,14,10,0.940343,55|23|30|27|64|24|28|58|32|36
llama3b,25,15,1,0.96117,55
llama3b,25,15,2,0.961313,55|23
llama3b,25,15,3,0.962214,55|23|30
llama3b,25,15,4,0.962214,55|23|30|27
llama3b,25,15,5,0.962214,55|23|30|27|64
llama3b,25,15,6,0.962214,55|23|30|27|64|24
llama3b,25,15,7,0.962214,55|23|30|27|64|24|28
llama3b,25,15,8,0.962214,55|23|30|27|64|24|28|58
llama3b,25,15,9,0.962214,55|23|30|27|64|24|28|58|32
llama3b,25,15,10,0.962214,55|23|30|27|64|24|28|58|32|36
llama3b,25,16,1,0.912016,55
llama3b,25,16,2,0.914608,55|23
llama3b,25,16,3,0.9158,55|23|30
llama3b,25,16,4,0.9158,55|23|30|27
llama3b,25,16,5,0.9158,55|23|30|27|64
llama3b,25,16,6,0.9158,55|23|30|27|64|24
llama3b,25,16,7,0.9158,55|23|30|27|64|24|28
llama3b,25,16,8,0.9158,55|23|30|27|64|24|28|58
llama3b,25,16,9,0.9158,55|23|30|27|64|24|28|58|32
llama3b,25,16,10,0.9158,55|23|30|27|64|24|28|58|32|36
llama3b,25,17,1,0.927533,55
llama3b,25,17,2,0.932341,55|23
llama3b,25,17,3,0.933379,55|23|30
llama3b,25,17,4,0.933379,55|23|30|27
llama3b,25,17,5,0.933379,55|23|30|27|64
llama3b,25,17,6,0.933379,55|23|30|27|64|24
llama3b,25,17,7,0.933379,55|23|30|27|64|24|28
llama3b,25,17,8,0.933379,55|23|30|27|64|24|28|58
llama3b,25,17,9,0.933379,55|23|30|27|64|24|28|58|32
llama3b,25,17,10,0.933379,55|23|30|27|64|24|28|58|32|36
llama3b,25,18,1,0.699677,55
llama3b,25,18,2,0.705378,55|27
llama3b,25,18,3,0.710455,55|27|23
llama3b,25,18,4,0.710455,55|27|23|30
llama3b,25,18,5,0.710455,55|27|23|30|64
llama3b,25,18,6,0.710455,55|27|23|30|64|24
llama3b,25,18,7,0.710455,55|27|23|30|64|24|28
llama3b,25,18,8,0.710455,55|27|23|30|64|24|28|58
llama3b,25,18,9,0.710455,55|27|23|30|64|24|28|58|32
llama3b,25,18,10,0.710455,55|27|23|30|64|24|28|58|32|36
llama3b,25,19,1,0.806112,33
llama3b,25,19,2,0.81336,33|68
llama3b,25,19,3,0.820067,33|68|23
llama3b,25,19,4,0.822786,33|68|23|55
llama3b,25,19,5,0.82304,33|68|23|55|64
llama3b,25,19,6,0.82304,33|68|23|55|64|27
llama3b,25,19,7,0.82304,33|68|23|55|64|27|30
llama3b,25,19,8,0.82304,33|68|23|55|64|27|30|36
llama3b,25,19,9,0.82304,33|68|23|55|64|27|30|36|28
llama3b,25,19,10,0.82304,33|68|23|55|64|27|30|36|28|24
llama3b,25,20,1,0.654188,68
llama3b,25,20,2,0.662569,68|55
llama3b,25,20,3,0.665354,68|55|23
llama3b,25,20,4,0.67138,68|55|23|27
llama3b,25,20,5,0.67138,68|55|23|27|30
llama3b,25,20,6,0.67138,68|55|23|27|30|64
llama3b,25,20,7,0.67138,68|55|23|27|30|64|28
llama3b,25,20,8,0.67138,68|55|23|27|30|64|28|36
llama3b,25,20,9,0.67138,68|55|23|27|30|64|28|36|32
llama3b,25,20,10,0.67138,68|55|23|27|30|64|28|36|32|24
llama3b,25,21,1,0.466883,33
llama3b,25,21,2,0.551057,33|68
llama3b,25,21,3,0.551695,33|68|59
llama3b,25,21,4,0.553061,33|68|59|55
llama3b,25,21,5,0.558455,33|68|59|55|23
llama3b,25,21,6,0.568511,33|68|59|55|23|27
llama3b,25,21,7,0.568511,33|68|59|55|23|27|30
llama3b,25,21,8,0.568511,33|68|59|55|23|27|30|64
llama3b,25,21,9,0.568511,33|68|59|55|23|27|30|64|28
llama3b,25,21,10,0.568511,33|68|59|55|23|27|30|64|28|24
llama3b,25,22,1,0.899443,55
llama3b,25,22,2,0.899305,55|23
llama3b,25,22,3,0.901217,55|23|30
llama3b,25,22,4,0.901217,55|23|30|27
llama3b,25,22,5,0.901217,55|23|30|27|64
llama3b,25,22,6,0.901217,55|23|30|27|64|24
llama3b,25,22,7,0.901217,55|23|30|27|64|24|28
llama3b,25,22,8,0.901217,55|23|30|27|64|24|28|58
llama3b,25,22,9,0.901217,55|23|30|27|64|24|28|58|32
llama3b,25,22,10,0.901217,55|23|30|27|64|24|28|58|32|36
llama3b,25,23,1,0.600803,33
llama3b,25,23,2,0.60351,33|68
llama3b,25,23,3,0.605866,33|68|55
llama3b,25,23,4,0.610516,33|68|55|23
llama3b,25,23,5,0.61164,33|68|55|23|59
llama3b,25,23,6,0.621629,33|68|55|23|59|27
llama3b,25,23,7,0.621629,33|68|55|23|59|27|30
llama3b,25,23,8,0.621629,33|68|55|23|59|27|30|64
llama3b,25,23,9,0.621629,33|68|55|23|59|27|30|64|28
llama3b,25,23,10,0.621629,33|68|55|23|59|27|30|64|28|24
llama3b,26,0,1,0.678676,33
llama3b,26,0,2,0.738046,33|68
llama3b,26,0,3,0.738484,33|68|59
llama3b,26,0,4,0.741344,33|68|59|55
llama3b,26,0,5,0.746303,33|68|59|55|23
llama3b,26,0,6,0.751382,33|68|59|55|23|27
llama3b,26,0,7,0.751382,33|68|59|55|23|27|30
llama3b,26,0,8,0.751382,33|68|59|55|23|27|30|64
llama3b,26,0,9,0.751382,33|68|59|55|23|27|30|64|28
llama3b,26,0,10,0.751382,33|68|59|55|23|27|30|64|28|24
llama3b,26,1,1,0.684948,33
llama3b,26,1,2,0.682791,33|68
llama3b,26,1,3,0.686536,33|68|55
llama3b,26,1,4,0.692906,33|68|55|23
llama3b,26,1,5,0.697084,33|68|55|23|64
llama3b,26,1,6,0.697084,33|68|55|23|64|27
llama3b,26,1,7,0.697084,33|68|55|23|64|27|30
llama3b,26,1,8,0.697084,33|68|55|23|64|27|30|36
llama3b,26,1,9,0.697084,33|68|55|23|64|27|30|36|28
llama3b,26,1,10,0.697084,33|68|55|23|64|27|30|36|28|24
llama3b,26,2,1,0.665094,68
llama3b,26,2,2,0.666945,68|33
llama3b,26,2,3,0.676881,68|33|55
llama3b,26,2,4,0.688428,68|33|55|23
llama3b,26,2,5,0.694338,68|33|55|23|64
llama3b,26,2,6,0.694338,68|33|55|23|64|27
llama3b,26,2,7,0.694338,68|33|55|23|64|27|30
llama3b,26,2,8,0.694338,68|33|55|23|64|27|30|36
llama3b,26,2,9,0.694338,68|33|55|23|64|27|30|36|28
llama3b,26,2,10,0.694338,68|33|55|23|64|27|30|36|28|24
llama3b,26,3,1,0.792631,68
llama3b,26,3,2,0.803834,68|55
llama3b,26,3,3,0.803682,68|55|23
llama3b,26,3,4,0.807106,68|55|23|27
llama3b,26,3,5,0.807106,68|55|23|27|30
llama3b,26,3,6,0.807106,68|55|23|27|30|64
llama3b,26,3,7,0.807106,68|55|23|27|30|64|28
llama3b,26,3,8,0.807106,68|55|23|27|30|64|28|36
llama3b,26,3,9,0.807106,68|55|23|27|30|64|28|36|32
llama3b,26,3,10,0.807106,68|55|23|27|30|64|28|36|32|24
llama3b,26,4,1,0.825555,68
