Coefficients,Intercept
"[0.332582950592041, -0.02462764084339142, 0.02142048440873623, 0.0066763125360012054, 0.014928209595382214, -0.036588940769433975, 0.2719266712665558]",0.020684096962213516
"[0.1926412582397461, 0.09495896100997925, 0.06763563305139542, 0.020565003156661987, 0.06763560324907303, -0.12492426484823227, 0.22672608494758606]",0.06496596336364746
"[0.43770042061805725, 0.010449759662151337, 0.022097699344158173, -0.023010453209280968, 0.022097701206803322, -0.052249591797590256, 0.09642601758241653]",0.040540698915719986
"[0.21296367049217224, -0.03667613863945007, 0.017961258068680763, -0.0022493477445095778, 0.006185910664498806, 0.00341355730779469, 0.3602367341518402]",0.029210958629846573
"[0.25100770592689514, 0.00037416815757751465, 0.04176120087504387, 0.03528904169797897, 0.04176123067736626, -0.08772505074739456, 0.2700956165790558]",0.037286341190338135
"[0.5463661551475525, -0.00548549136146903, -0.009014274924993515, -0.10321434587240219, 0.013571214862167835, 0.012720881961286068, 0.05687059834599495]",0.04438048601150513
"[0.5615742802619934, -0.023021318018436432, -0.0029585915617644787, -0.09814155101776123, -0.0029585896991193295, 0.023949459195137024, 0.08554251492023468]",0.04560137912631035
"[0.4745023846626282, 0.0098685622215271, 0.017589498311281204, -0.03268347308039665, -0.007082815747708082, 0.004502164665609598, 0.1539282500743866]",0.022316202521324158
"[0.5094242691993713, -0.02503218874335289, -0.004768910352140665, -0.09707695990800858, -0.004768927115947008, 0.03940252214670181, 0.1243685930967331]",0.03820430114865303
"[0.37880510091781616, 0.02881787344813347, 0.011239374987781048, -0.04176595062017441, 0.011239378713071346, 0.010567623190581799, 0.004844588227570057]",0.04586554318666458
"[0.24210311472415924, -0.00727534294128418, 0.0026201163418591022, 0.02145969867706299, 0.013250598683953285, 0.01071048341691494, 0.2589126527309418]",0.024116773158311844
"[0.6066981554031372, 0.0444611981511116, 0.011242656037211418, -0.056613050401210785, -0.009693481028079987, 0.019349263980984688, -0.006079398561269045]",0.03255289047956467
"[0.4820941388607025, 0.020523469895124435, 0.011614874005317688, -0.09711604565382004, 0.011614891700446606, -0.0024587425868958235, 0.00581893278285861]",0.0405648909509182
"[0.47881489992141724, -0.006528124213218689, 0.011006501503288746, -0.022382674738764763, 0.011006512679159641, -0.020999528467655182, 0.1568378508090973]",0.028017472475767136
"[0.4335373640060425, -0.008283719420433044, 0.002652594354003668, 0.008165426552295685, 0.033024027943611145, -0.06326580047607422, 0.20619802176952362]",0.02424825355410576
"[0.375323623418808, 0.0014642179012298584, -0.00010872114216908813, -0.028257982805371284, 0.027288710698485374, -0.023915883153676987, 0.14862966537475586]",0.029386844485998154
"[0.39350515604019165, -0.027827084064483643, 0.01643693819642067, 0.016077866777777672, 0.01443328894674778, -0.04088777303695679, 0.18637332320213318]",0.015237526968121529
"[0.28252217173576355, -0.008207380771636963, 0.02415216714143753, 0.0038968250155448914, 0.02712821029126644, -0.04834779351949692, 0.2979949712753296]",0.023381158709526062
"[0.24177518486976624, -0.03770868480205536, 0.06077653169631958, -0.03983229771256447, 0.06077650561928749, -0.10655111074447632, 0.23611889779567719]",0.08352071046829224
"[0.36809927225112915, -0.04906649887561798, 0.008038672618567944, -0.04340969771146774, 0.029314924031496048, -0.03471939265727997, 0.27315405011177063]",0.02803679183125496
"[0.37494540214538574, -0.06614086031913757, 0.0037556111346930265, 0.005182470660656691, 0.019507188349962234, -0.028587128967046738, 0.34777796268463135]",0.017177969217300415
"[0.4308154582977295, -0.015519201755523682, 0.030631907284259796, -0.013978413306176662, 0.030631907284259796, -0.054355721920728683, 0.17623397707939148]",0.03462834283709526
"[0.45931515097618103, 0.005515404045581818, -0.00462543498724699, -0.0582931824028492, 0.036232054233551025, -0.010392239317297935, 0.06060460954904556]",0.042636971920728683
"[0.45903778076171875, -0.006903946399688721, 0.00799886230379343, -0.05538298562169075, 0.00799886230379343, 0.012641937471926212, 0.18136337399482727]",0.04369399696588516
"[0.4062609076499939, -0.03180520236492157, 0.011123360134661198, -0.04076462239027023, 0.0694475844502449, -0.0951303020119667, 0.20912110805511475]",0.04288610443472862
"[0.3858591318130493, 0.044444069266319275, 0.03135386109352112, 0.028550896793603897, 0.03135388344526291, -0.0748809427022934, 0.12729212641716003]",0.038729723542928696
"[0.42774662375450134, 0.0027465340681374073, 0.005474742501974106, -0.12663114070892334, 0.005474790930747986, 0.013391739688813686, 0.05749441310763359]",0.06825581938028336
"[0.36238425970077515, -0.025179162621498108, 0.016549982130527496, -0.0011607942869886756, 0.041204631328582764, -0.05030668154358864, 0.20631732046604156]",0.026481788605451584
"[0.2373153567314148, -0.04805105924606323, 0.005250029731541872, 0.009875708259642124, 0.043514370918273926, -0.05787668377161026, 0.3684616684913635]",0.021024316549301147
"[0.31539496779441833, -0.007115364074707031, 0.008274813182651997, 0.01911577209830284, 0.0304198507219553, -0.05566970258951187, 0.26185256242752075]",0.023762617260217667
"[0.4923339784145355, 0.0037316977977752686, 0.027673739939928055, -0.05754441022872925, 0.027673734351992607, -0.06211482360959053, 0.08200186491012573]",0.044204022735357285
"[0.34302905201911926, -0.051881343126297, 0.01678895577788353, -0.014346292242407799, 0.017419306561350822, -0.03973473608493805, 0.24445389211177826]",0.02201232686638832
"[0.36030977964401245, -0.0003196150064468384, 0.014926168136298656, -0.024383408948779106, 0.04042400047183037, -0.05338036268949509, 0.2277422547340393]",0.036223433911800385
"[0.2468024343252182, -0.03949455916881561, 0.08407112210988998, 0.005478002596646547, 0.0840710923075676, -0.14659400284290314, 0.2777271866798401]",0.05421541631221771
"[0.40524861216545105, 0.003930643200874329, 0.031434230506420135, -0.05552433803677559, 0.031434208154678345, -0.051328178495168686, 0.15595334768295288]",0.047885145992040634
"[0.2910112738609314, -0.07766328752040863, 0.004834180697798729, -0.009920223616063595, 0.004834171384572983, 0.020656706765294075, 0.3415307402610779]",0.030336890369653702
"[0.36075612902641296, 0.01559285819530487, 0.0015578469028696418, 0.006927848793566227, 0.0015578543534502387, 0.015212774276733398, 0.22309686243534088]",0.037529781460762024
"[0.2524995505809784, -0.08606097102165222, 0.052606966346502304, -0.0020781729836016893, 0.034819599241018295, -0.09717755764722824, 0.40646472573280334]",0.039902351796627045
"[0.3397917151451111, 0.03983679413795471, 0.03252671658992767, 0.00046278376248665154, 0.03252669796347618, -0.05069936066865921, 0.1551106721162796]",0.04094945266842842
"[0.311005175113678, -0.05127747356891632, 0.021850792691111565, -0.07663456350564957, 0.021850785240530968, -0.04561907798051834, 0.311216801404953]",0.06345094740390778
"[0.4226570427417755, -0.03593745082616806, 0.053375910967588425, -0.08723472058773041, 0.05337591469287872, -0.0959346666932106, 0.1302216351032257]",0.07992517948150635
"[0.24435894191265106, -0.033798009157180786, 0.014621103182435036, 0.008781854063272476, 0.05723021924495697, -0.06625012308359146, 0.41166481375694275]",0.033035553991794586
"[0.23918841779232025, -0.08011943101882935, 0.05544372648000717, 0.006742871832102537, 0.05544377118349075, -0.10057546198368073, 0.3607698976993561]",0.04631061479449272
"[0.3036404550075531, -0.04145868122577667, 0.04586288332939148, 0.023337453603744507, 0.04586285352706909, -0.08012618869543076, 0.29057973623275757]",0.031715501099824905
"[0.4400922656059265, 0.004969730973243713, 0.004738925024867058, -0.013093019835650921, 0.05496282875537872, -0.06517799198627472, 0.1523413062095642]",0.028077729046344757
"[0.4154341518878937, -0.0018341988325119019, 0.03605959936976433, 0.008867890574038029, 0.03605957701802254, -0.07172627747058868, 0.09354769438505173]",0.04396287724375725
"[0.305549681186676, -0.012465044856071472, 0.02232559770345688, 0.04577183350920677, 0.059745531529188156, -0.08788055181503296, 0.2329198569059372]",0.027127068489789963
"[0.24101586639881134, -0.01987794041633606, 0.019727276638150215, 0.02784525416791439, 0.019727298989892006, -0.05039016902446747, 0.3587222695350647]",0.023719418793916702
"[0.2735864222049713, -0.026512175798416138, 0.034703873097896576, 0.004399321973323822, 0.034703873097896576, -0.06549128890037537, 0.3045392632484436]",0.040006428956985474
"[0.4515894651412964, 0.06077419966459274, 0.012366432696580887, -0.031147951260209084, -0.0034062969498336315, -0.0035003137309104204, 0.05467916280031204]",0.0327603816986084
"[0.3334418535232544, -0.03747543692588806, 0.0268863458186388, -0.007058100774884224, 0.0268863458186388, -0.05229582637548447, 0.2760106027126312]",0.03335417062044144
"[0.4202859699726105, -0.03581787645816803, -0.012865878641605377, 0.022266408428549767, -0.012865863740444183, 0.057375892996788025, 0.2856200933456421]",0.0250910222530365
"[0.4815850257873535, 0.06882426142692566, -0.01020598690956831, -0.08849374204874039, 0.03376290947198868, -0.01649242453277111, 0.02639634720981121]",0.033641573041677475
"[0.6434156894683838, -0.025750650092959404, -0.013022851198911667, -0.11620663106441498, 0.017563188448548317, -0.005457984283566475, 0.11148900538682938]",0.03879702463746071
"[0.4457334280014038, 0.09778737276792526, 0.006933541502803564, -0.04467443749308586, 0.01690651662647724, -0.02136065624654293, -0.0274355448782444]",0.03757927194237709
"[0.5544594526290894, 0.06775769591331482, -0.002421785844489932, -0.09849976003170013, 0.012371455319225788, -0.006541712675243616, -0.0439629852771759]",0.028713203966617584
"[0.46678218245506287, 0.09856567531824112, 0.02629229985177517, -0.07579454779624939, 0.001990237971767783, -0.0272294320166111, -0.07720545679330826]",0.03910660371184349
"[0.44469934701919556, 0.05657455325126648, -0.007992458529770374, -0.09168611466884613, 0.01372036337852478, -0.008816159330308437, 0.05686965584754944]",0.03577538952231407
"[0.47583264112472534, -0.027404725551605225, -0.025917159393429756, -0.12520557641983032, -0.025917181745171547, 0.06600139290094376, 0.24142181873321533]",0.05264860391616821
"[0.19221189618110657, 0.15161509811878204, 0.08390974253416061, 0.06449787318706512, 0.08390970528125763, -0.15574128925800323, 0.1484968364238739]",0.06158573925495148
"[0.3700561225414276, -0.07346364855766296, 0.04766526073217392, -0.014671009965240955, 0.04766525700688362, -0.10259019583463669, 0.2960062623023987]",0.04293319582939148
"[0.37879008054733276, -0.010577484965324402, 0.026288652792572975, 0.044410932809114456, 0.02628864347934723, -0.06769642233848572, 0.18928660452365875]",0.018782228231430054
"[0.42061978578567505, -0.01686786860227585, 0.012035179883241653, -0.058672480285167694, -0.0634952038526535, 0.11530502140522003, 0.09775400906801224]",0.030832599848508835
"[0.30954739451408386, -0.004226058721542358, 0.018850984051823616, -0.0025630888994783163, 0.043111562728881836, -0.05435032397508621, 0.2925373911857605]",0.03054555132985115
"[0.18438351154327393, -0.017517447471618652, 0.04240502044558525, 0.0049836221151053905, 0.042405009269714355, -0.07127054780721664, 0.3894283175468445]",0.042518239468336105
"[0.26935824751853943, -0.025917664170265198, 0.0037153298035264015, -0.038030870258808136, 0.08360783010721207, -0.0908636823296547, 0.25625520944595337]",0.049261417239904404
"[0.41055551171302795, -0.024452298879623413, 0.060153037309646606, 0.008032935671508312, 0.0601530596613884, -0.11091741174459457, 0.15362827479839325]",0.05535586178302765
"[0.4074142873287201, -0.02504296600818634, 0.002811121055856347, -0.028445087373256683, 0.03247915580868721, -0.0378066748380661, 0.21485647559165955]",0.028915580362081528
"[0.3520394265651703, -0.08022141456604004, 0.008713750168681145, -0.004770810250192881, 0.008713742718100548, -0.015405925922095776, 0.3444000482559204]",0.029733169823884964
"[0.41630497574806213, 0.05366019159555435, 0.024221137166023254, -0.061375439167022705, 0.024221142753958702, -0.04066372290253639, 0.025647124275565147]",0.037198975682258606
"[0.4560213088989258, -0.03828902542591095, 0.018358396366238594, -0.03864677622914314, -0.017065422609448433, 0.02895388938486576, 0.22595101594924927]",0.02431444078683853
"[0.48207876086235046, -0.02381165325641632, 0.014875967986881733, -0.032381076365709305, -0.01662834733724594, 0.03197018429636955, 0.19251564145088196]",0.020669441670179367
"[0.3015159070491791, 0.020608894526958466, 0.10862760990858078, 0.007139257155358791, 0.10862760245800018, -0.1888502687215805, 0.03281845524907112]",0.08707322180271149
"[0.3655380308628082, 0.028550639748573303, 0.02394641935825348, -0.017846085131168365, 0.02394641377031803, -0.04361027851700783, 0.19291238486766815]",0.04265625402331352
"[0.3704359829425812, -0.00043879449367523193, 0.044854555279016495, 0.007864073850214481, -0.007541774772107601, -0.036745719611644745, 0.18483656644821167]",0.02911568433046341
"[0.3461771309375763, -0.028573423624038696, 0.005799854639917612, -0.0323195718228817, 0.08034367114305496, -0.0740690529346466, 0.24169088900089264]",0.05761881172657013
"[0.3444954454898834, -0.031225278973579407, 0.018724385648965836, 0.00642324099317193, 0.018724368885159492, -0.04445468261837959, 0.2988586127758026]",0.02285023033618927
"[0.5831895470619202, 0.08246156573295593, 0.0044953590258955956, -0.11640318483114243, 0.004495357163250446, -0.01422643382102251, -0.07852383702993393]",0.06681395322084427
"[0.46098020672798157, -0.040564097464084625, 0.00571296876296401, -0.04029111936688423, 0.07815075665712357, -0.08630432933568954, 0.16232874989509583]",0.04181699827313423
"[0.423374742269516, -0.002871863543987274, 0.03262195363640785, -0.00933262798935175, 0.03262196108698845, -0.06948213279247284, 0.09536603093147278]",0.04977020248770714
"[0.4631664752960205, 0.02313902974128723, -0.018756605684757233, -0.09169107675552368, -0.01875663921236992, 0.05095338448882103, 0.1582086831331253]",0.04819297790527344
"[0.23898963630199432, -0.053957343101501465, 0.0026336354203522205, 0.023333480581641197, 0.0366612933576107, -0.041354913264513016, 0.3465617299079895]",0.026301909238100052
"[0.42836636304855347, -0.03743074834346771, 0.018842972815036774, -0.025345172733068466, -0.032408129423856735, 0.037379201501607895, 0.2069471925497055]",0.02690989151597023
"[0.3848283290863037, 0.00932978093624115, 0.013394782319664955, 0.01269316952675581, 0.013394795358181, -0.012757757678627968, 0.2511383295059204]",0.02342703938484192
"[0.2604546844959259, 0.13340960443019867, 0.06452494114637375, 0.01627318002283573, 0.06452491879463196, -0.1135641485452652, 0.16939231753349304]",0.05785493552684784
"[0.4460003077983856, -0.017393246293067932, 0.0341629721224308, -0.0043848492205142975, 0.03416299447417259, -0.06958739459514618, 0.2082318365573883]",0.030733950436115265
"[0.2518787086009979, -0.026872456073760986, 0.030472470447421074, 0.012461693957448006, 0.014765547588467598, -0.05316544324159622, 0.44120192527770996]",0.019368089735507965
